,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
13646397,2016-05-28,1168145,N,ES,H,47,2013-08-21,0.0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,41.0,SEVILLA,1.0,121834.14,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646398,2016-05-28,1163918,N,ES,H,27,2013-08-12,0.0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,15.0,"CORUÑA, A",0.0,63912.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646399,2016-05-28,1167204,N,ES,H,22,2013-08-19,0.0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,11.0,CADIZ,0.0,70733.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646400,2016-05-28,1167201,N,ES,H,22,2013-08-19,0.0,33,1.0,,1.0,I,S,N,,KHE,N,1.0,30.0,MURCIA,0.0,75863.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646401,2016-05-28,1166450,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,128680.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646402,2016-05-28,1166449,N,ES,H,23,2013-08-16,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,102234.15,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646403,2016-05-28,1166448,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,174303.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646404,2016-05-28,1166447,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,31668.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646405,2016-05-28,1166446,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,29.0,MALAGA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646406,2016-05-28,1166445,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,110852.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646407,2016-05-28,1166444,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646408,2016-05-28,1166443,N,ES,H,25,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,17.0,GIRONA,0.0,120951.54,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646409,2016-05-28,1166442,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,273773.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646410,2016-05-28,1166441,N,ES,H,27,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,57335.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646411,2016-05-28,1166440,N,ES,V,30,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646412,2016-05-28,1166451,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,35075.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646413,2016-05-28,1166439,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,43.0,TARRAGONA,1.0,21120.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646414,2016-05-28,1166437,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646415,2016-05-28,1166436,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KAT,N,1.0,46.0,VALENCIA,1.0,78841.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646416,2016-05-28,1166435,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,29.0,MALAGA,1.0,36154.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646417,2016-05-28,1166434,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,48144.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646418,2016-05-28,1166432,N,ES,V,49,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,56218.53,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646419,2016-05-28,1166431,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,30922.32,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646420,2016-05-28,1166430,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,48149.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646421,2016-05-28,1166429,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,44783.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646422,2016-05-28,1166428,N,ES,V,27,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646423,2016-05-28,1166427,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646424,2016-05-28,1166426,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,113280.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646425,2016-05-28,1166438,N,ES,V,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,116532.18,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646426,2016-05-28,1166425,N,ES,V,27,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,82845.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646427,2016-05-28,1166452,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,40908.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646428,2016-05-28,1166455,N,ES,H,36,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,99710.88,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646429,2016-05-28,1166480,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,44.0,TERUEL,1.0,67977.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646430,2016-05-28,1166479,N,ES,H,27,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646431,2016-05-28,1166478,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,2.0,ALBACETE,0.0,39960.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646432,2016-05-28,1166477,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,46.0,VALENCIA,0.0,165950.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646433,2016-05-28,1166476,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,16.0,CUENCA,1.0,302191.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646434,2016-05-28,1166475,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,65483.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646435,2016-05-28,1166474,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,A,S,S,,KHE,N,1.0,28.0,MADRID,1.0,75565.98,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
13646436,2016-05-28,1166473,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,86616.63,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646437,2016-05-28,1166472,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,154091.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646438,2016-05-28,1166471,N,ES,H,50,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,55754.43,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646439,2016-05-28,1166470,N,ES,H,29,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,43988.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646440,2016-05-28,1166454,N,ES,V,26,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646441,2016-05-28,1166469,N,ES,V,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,50758.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646442,2016-05-28,1166467,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,43024.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646443,2016-05-28,1166466,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,21966.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646444,2016-05-28,1166465,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,8.0,BARCELONA,1.0,228513.6,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646445,2016-05-28,1166464,N,ES,V,60,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,125332.41,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646446,2016-05-28,1166463,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,29.0,MALAGA,0.0,57973.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646447,2016-05-28,1166461,N,ES,V,34,2013-08-14,0.0,12,1.0,,1,A,S,N,,KHM,N,1.0,46.0,VALENCIA,0.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646448,2016-05-28,1166460,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646449,2016-05-28,1166459,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,1.0,130354.38,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646450,2016-05-28,1166458,N,ES,H,22,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,8.0,BARCELONA,0.0,74901.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646451,2016-05-28,1166457,N,ES,V,28,2013-08-14,0.0,33,1.0,,1,I,S,S,,KHE,N,1.0,28.0,MADRID,0.0,88092.48,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646452,2016-05-28,1166456,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,115067.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646453,2016-05-28,1166468,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KHE,N,1.0,44.0,TERUEL,1.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646454,2016-05-28,1166423,N,ES,V,28,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,29.0,MALAGA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646455,2016-05-28,1166422,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646456,2016-05-28,1166421,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,28896.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646457,2016-05-28,1166385,N,ES,V,65,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,11.0,CADIZ,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646458,2016-05-28,1166384,N,ES,V,40,2013-08-14,0.0,33,1.0,,1,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,75088.17,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,0
13646459,2016-05-28,1166383,N,ES,V,23,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,30.0,MURCIA,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646460,2016-05-28,1166382,N,ES,V,30,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,12.0,CASTELLON,1.0,54473.46,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646461,2016-05-28,1166381,N,ES,V,31,2013-08-14,0.0,33,1.0,,1,I,S,S,,KFC,N,1.0,8.0,BARCELONA,0.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646462,2016-05-28,1166380,N,ES,H,36,2013-08-14,0.0,33,1.0,,1,I,S,N,,KFC,N,1.0,23.0,JAEN,0.0,95958.87,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646463,2016-05-28,1166379,N,ES,V,41,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,39.0,CANTABRIA,1.0,355182.42,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646464,2016-05-28,1166378,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,35.0,"PALMAS, LAS",1.0,,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0
13646465,2016-05-28,1166377,N,ES,H,34,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,45.0,TOLEDO,1.0,84615.57,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646466,2016-05-28,1166376,N,ES,V,26,2013-08-14,0.0,33,1.0,,1,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,58275.75,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
13646467,2016-05-28,1166375,N,ES,H,58,2013-08-14,0.0,33,1.0,,1,I,S,N,,KAT,N,1.0,19.0,GUADALAJARA,0.0,144737.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646468,2016-05-28,1166386,N,ES,V,34,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,36.0,PONTEVEDRA,1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1
13646469,2016-05-28,1166374,N,ES,V,37,2013-08-14,0.0,33,1.0,,1,A,S,N,,KAT,N,1.0,15.0,"CORUÑA, A",1.0,176744.22,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1.0,0
13646470,2016-05-28,1166368,N,ES,V,51,2013-08-14,0.0,33,1.0,,1,I,S,N,,KFC,N,1.0,5.0,AVILA,0.0,86134.32,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646471,2016-05-28,1166367,N,ES,H,39,2013-08-14,0.0,33,1.0,,1,I,S,N,,KFC,N,1.0,47.0,VALLADOLID,0.0,130775.25,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646472,2016-05-28,1166365,N,ES,V,29,2013-08-14,0.0,33,1.0,,1,I,S,N,,KAT,N,1.0,8.0,BARCELONA,0.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646473,2016-05-28,1166363,N,ES,H,55,2013-08-14,0.0,33,1.0,,1,I,S,N,,KAT,N,1.0,35.0,"PALMAS, LAS",0.0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646474,2016-05-28,1166360,N,ES,H,26,2013-08-14,0.0,33,1.0,,1,A,S,S,,KFC,N,1.0,12.0,CASTELLON,1.0,66118.56,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646475,2016-05-28,1166358,N,ES,H,42,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,115722.15,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646476,2016-05-28,1166357,N,ES,H,30,2013-08-14,0.0,33,1.0,,1,I,S,N,,KFC,N,1.0,35.0,"PALMAS, LAS",0.0,110039.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646477,2016-05-28,1166355,N,ES,V,30,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,129164.94,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646478,2016-05-28,1166354,N,ES,V,32,2013-08-14,0.0,33,1.0,,1,I,S,N,,KFC,N,1.0,43.0,TARRAGONA,0.0,109452.6,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646479,2016-05-28,1166353,N,ES,V,41,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,28.0,MADRID,1.0,168612.84,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646480,2016-05-28,1166351,N,ES,V,37,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,32.0,OURENSE,1.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646481,2016-05-28,1166372,N,ES,V,31,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,21.0,HUELVA,1.0,60006.84,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1
13646482,2016-05-28,1166387,N,ES,H,30,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,41.0,SEVILLA,1.0,29079.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646483,2016-05-28,1166388,N,ES,V,34,2013-08-14,0.0,33,1.0,,1,A,S,N,,KFC,N,1.0,13.0,CIUDAD REAL,0.0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
13646484,2016-05-28,1166389,N,ES,H,43,2013-08-14,0.0,33,1.0,,1,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1
13646485,2016-05-28,1166420,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,74552.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646486,2016-05-28,1166418,N,ES,H,36,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,37291.38,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646487,2016-05-28,1166417,N,ES,H,23,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,50.0,ZARAGOZA,0.0,121601.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646488,2016-05-28,1166416,N,ES,H,24,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,0.0,79373.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
13646489,2016-05-28,1166415,N,ES,V,31,2013-08-14,0.0,33,1.0,,1,I,S,N,,KHE,N,1.0,46.0,VALENCIA,1.0,37894.53,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
